,origin_id,participant_id,response_id,answer,stim_1,stim_2,idx_1,idx_2,sex_1,sex_2,dataset_1,dataset_2,speaker_1,speaker_2,stim_1_name,stim_2_name,stim_1_symbol,stim_2_symbol,stim_1_symbol_idx,stim_2_symbol_idx
2220,76,90,4496.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_labiodental_fricative.mp3,4,6,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_bilabial_plosive,Voiced_labiodental_fricative,b,v,7,10
2221,336,90,4504.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_alveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_alveolar_plosive.mp3,2,3,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_alveolar_fricative,Voiced_alveolar_plosive,z,d,12,8
2222,294,91,4512.0,0.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_postalveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_alveolar_fricative.mp3,7,9,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_postalveolar_fricative,Voiceless_alveolar_fricative,ʒ,s,13,5
2223,94,90,4509.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Alveolar_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_dental_fricative.mp3,0,5,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Alveolar_nasal,Voiced_dental_fricative,n,ð,15,11
2224,362,90,4515.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_dental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_velar_plosive.mp3,5,8,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_dental_fricative,Voiced_velar_plosive,ð,g,11,9
2225,282,91,4520.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_postalveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_bilabial_plosive.mp3,7,11,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_postalveolar_fricative,Voiceless_bilabial_plosive,ʒ,p,13,0
2226,100,90,4522.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Alveolar_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_bilabial_plosive.mp3,0,4,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Alveolar_nasal,Voiced_bilabial_plosive,n,b,15,7
2227,68,91,4533.0,3.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Alveolar_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_dental_fricative.mp3,0,5,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Alveolar_nasal,Voiced_dental_fricative,n,ð,15,11
2228,392,90,4527.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_dental_fricative.mp3,4,12,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_bilabial_plosive,Voiceless_dental_fricative,b,θ,7,4
2229,206,90,4529.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Alveolar_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_labiodental_fricative.mp3,0,13,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Alveolar_nasal,Voiceless_labiodental_fricative,n,f,15,3
2230,114,90,4532.0,5.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_postalveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_postalveolar_fricative.mp3,7,14,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_postalveolar_fricative,Voiceless_postalveolar_fricative,ʒ,ʃ,13,6
2231,66,90,4535.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_postalveolar_fricative.mp3,4,14,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_bilabial_plosive,Voiceless_postalveolar_fricative,b,ʃ,7,6
2232,130,91,4539.0,3.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_velar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_alveolar_plosive.mp3,8,10,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_velar_plosive,Voiceless_alveolar_plosive,g,t,9,1
2233,78,90,4541.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_dental_fricative.mp3,10,12,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiceless_alveolar_plosive,Voiceless_dental_fricative,t,θ,1,4
2234,188,91,4544.0,3.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_dental_fricative.mp3,3,12,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_alveolar_plosive,Voiceless_dental_fricative,d,θ,8,4
2235,84,90,4543.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_velar_plosive.mp3,4,15,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_bilabial_plosive,Voiceless_velar_plosive,b,k,7,2
2236,154,90,4547.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Alveolar_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_velar_plosive.mp3,0,8,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Alveolar_nasal,Voiced_velar_plosive,n,g,15,9
2237,324,91,4548.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_alveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_dental_fricative.mp3,2,12,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_alveolar_fricative,Voiceless_dental_fricative,z,θ,12,4
2238,436,90,4551.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_labiodental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_alveolar_fricative.mp3,6,9,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_labiodental_fricative,Voiceless_alveolar_fricative,v,s,10,5
2239,198,91,4559.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_labiodental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_alveolar_fricative.mp3,6,9,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_labiodental_fricative,Voiceless_alveolar_fricative,v,s,10,5
2240,124,90,4556.0,5.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_alveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_labiodental_fricative.mp3,9,13,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiceless_alveolar_fricative,Voiceless_labiodental_fricative,s,f,5,3
2241,470,90,4560.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_bilabial_plosive.mp3,10,11,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiceless_alveolar_plosive,Voiceless_bilabial_plosive,t,p,1,0
2242,208,91,4563.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_labiodental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_bilabial_plosive.mp3,6,11,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_labiodental_fricative,Voiceless_bilabial_plosive,v,p,10,0
2243,462,90,4565.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_dental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_dental_fricative.mp3,5,12,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_dental_fricative,Voiceless_dental_fricative,ð,θ,11,4
2244,246,91,4572.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_bilabial_plosive.mp3,3,11,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_alveolar_plosive,Voiceless_bilabial_plosive,d,p,8,0
2245,496,90,4569.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_labiodental_fricative.mp3,10,13,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiceless_alveolar_plosive,Voiceless_labiodental_fricative,t,f,1,3
2246,402,90,4574.0,5.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_velar_plosive.mp3,11,15,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiceless_bilabial_plosive,Voiceless_velar_plosive,p,k,0,2
2247,310,91,4577.0,3.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Alveolar_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_dental_fricative.mp3,0,12,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Alveolar_nasal,Voiceless_dental_fricative,n,θ,15,4
2248,280,90,4579.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Bilabial_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_alveolar_fricative.mp3,1,2,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Bilabial_nasal,Voiced_alveolar_fricative,m,z,14,12
2249,262,91,4599.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_labiodental_fricative.mp3,4,13,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_bilabial_plosive,Voiceless_labiodental_fricative,b,f,7,3
2250,72,90,4582.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_alveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_alveolar_plosive.mp3,9,10,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiceless_alveolar_fricative,Voiceless_alveolar_plosive,s,t,5,1
2251,412,90,4585.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_postalveolar_fricative.mp3,3,7,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_alveolar_plosive,Voiced_postalveolar_fricative,d,ʒ,8,13
2252,200,90,4590.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_labiodental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_velar_plosive.mp3,13,15,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiceless_labiodental_fricative,Voiceless_velar_plosive,f,k,3,2
2253,264,90,4594.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_velar_plosive.mp3,3,8,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_alveolar_plosive,Voiced_velar_plosive,d,g,8,9
2254,378,90,4597.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Bilabial_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_bilabial_plosive.mp3,1,11,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Bilabial_nasal,Voiceless_bilabial_plosive,m,p,14,0
2255,430,90,4601.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Bilabial_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_postalveolar_fricative.mp3,1,7,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Bilabial_nasal,Voiced_postalveolar_fricative,m,ʒ,14,13
2256,164,91,4625.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_postalveolar_fricative.mp3,10,14,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiceless_alveolar_plosive,Voiceless_postalveolar_fricative,t,ʃ,1,6
2257,400,90,4605.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_postalveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_alveolar_plosive.mp3,7,10,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_postalveolar_fricative,Voiceless_alveolar_plosive,ʒ,t,13,1
2258,118,90,4609.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Bilabial_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_alveolar_fricative.mp3,1,9,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Bilabial_nasal,Voiceless_alveolar_fricative,m,s,14,5
2259,434,90,4615.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_velar_plosive.mp3,4,15,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_bilabial_plosive,Voiceless_velar_plosive,b,k,7,2
2260,138,90,4618.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Bilabial_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_velar_plosive.mp3,1,8,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Bilabial_nasal,Voiced_velar_plosive,m,g,14,9
2261,210,93,4621.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_labiodental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_postalveolar_fricative.mp3,6,14,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_labiodental_fricative,Voiceless_postalveolar_fricative,v,ʃ,10,6
2262,420,90,4623.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_labiodental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_alveolar_plosive.mp3,6,10,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_labiodental_fricative,Voiceless_alveolar_plosive,v,t,10,1
2263,192,93,4630.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_postalveolar_fricative.mp3,4,7,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_bilabial_plosive,Voiced_postalveolar_fricative,b,ʒ,7,13
2264,378,90,4627.0,5.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Bilabial_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_bilabial_plosive.mp3,1,11,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Bilabial_nasal,Voiceless_bilabial_plosive,m,p,14,0
2265,464,91,4641.0,3.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Alveolar_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_alveolar_plosive.mp3,0,3,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Alveolar_nasal,Voiced_alveolar_plosive,n,d,15,8
2266,66,90,4631.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_postalveolar_fricative.mp3,4,14,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_bilabial_plosive,Voiceless_postalveolar_fricative,b,ʃ,7,6
2267,448,93,4635.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_alveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_velar_plosive.mp3,2,8,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_alveolar_fricative,Voiced_velar_plosive,z,g,12,9
2268,434,90,4633.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_velar_plosive.mp3,4,15,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_bilabial_plosive,Voiceless_velar_plosive,b,k,7,2
2269,440,90,4636.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_dental_fricative.mp3,3,5,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_alveolar_plosive,Voiced_dental_fricative,d,ð,8,11
2270,226,93,4638.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_dental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_velar_plosive.mp3,5,15,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_dental_fricative,Voiceless_velar_plosive,ð,k,11,2
2271,496,90,4640.0,0.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_labiodental_fricative.mp3,10,13,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiceless_alveolar_plosive,Voiceless_labiodental_fricative,t,f,1,3
2272,314,93,4697.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_alveolar_plosive.mp3,3,10,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_alveolar_plosive,Voiceless_alveolar_plosive,d,t,8,1
2273,458,91,4648.0,5.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_alveolar_plosive.mp3,3,10,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_alveolar_plosive,Voiceless_alveolar_plosive,d,t,8,1
2274,238,91,4655.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_alveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_bilabial_plosive.mp3,2,4,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_alveolar_fricative,Voiced_bilabial_plosive,z,b,12,7
2275,174,91,4657.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_dental_fricative.mp3,11,12,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiceless_bilabial_plosive,Voiceless_dental_fricative,p,θ,0,4
2276,510,91,4659.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Alveolar_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_bilabial_plosive.mp3,0,11,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Alveolar_nasal,Voiceless_bilabial_plosive,n,p,15,0
2277,224,91,4662.0,3.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_dental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_labiodental_fricative.mp3,5,13,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_dental_fricative,Voiceless_labiodental_fricative,ð,f,11,3
