origin_id,participant_id,response_id,answer,synth,chord_1,chord_2,idx_1,idx_2
421,70,5192.0,2,harmonic,[],[],11,17
511,70,5172.0,5,harmonic,[],[],15,16
129,67,5181.0,4,harmonic,[],[],3,11
289,67,5190.0,5,harmonic,[],[],7,13
433,70,5209.0,2,harmonic,[],[],11,23
433,72,5206.0,1,harmonic,[],[],11,23
129,72,5185.0,1,harmonic,[],[],3,11
233,67,5175.0,2,harmonic,[],[],5,22
601,72,5202.0,6,harmonic,[],[],21,22
271,72,5180.0,0,harmonic,[],[],6,22
215,67,5218.0,5,harmonic,[],[],5,13
375,68,5198.0,1,harmonic,[],[],9,23
47,68,5182.0,2,harmonic,[],[],1,15
97,67,5211.0,2,harmonic,[],[],2,17
493,68,5214.0,2,harmonic,[],[],14,17
177,79,5910.0,1,harmonic,[],[],4,14
169,70,5227.0,2,harmonic,[],[],4,10
539,70,5231.0,4,harmonic,[],[],16,21
355,68,5176.0,4,harmonic,[],[],9,13
471,70,5179.0,4,harmonic,[],[],13,17
273,67,5234.0,2,harmonic,[],[],6,23
143,72,5196.0,0,harmonic,[],[],3,18
329,70,5184.0,2,harmonic,[],[],8,16
263,67,5229.0,1,harmonic,[],[],6,18
167,72,5193.0,5,harmonic,[],[],4,9
397,72,5199.0,2,harmonic,[],[],10,19
267,70,5213.0,2,harmonic,[],[],6,20
253,68,5237.0,2,harmonic,[],[],6,13
203,72,5243.0,6,harmonic,[],[],5,7
315,72,5273.0,6,harmonic,[],[],8,9
379,68,5275.0,0,harmonic,[],[],9,25
549,70,5223.0,5,harmonic,[],[],17,18
481,70,5241.0,2,harmonic,[],[],13,22
329,68,5188.0,1,harmonic,[],[],8,16
601,70,5201.0,4,harmonic,[],[],21,22
617,68,5270.0,5,harmonic,[],[],23,25
535,72,5269.0,5,harmonic,[],[],16,19
77,68,5194.0,5,harmonic,[],[],2,7
555,67,5204.0,2,harmonic,[],[],17,21
375,70,5197.0,1,harmonic,[],[],9,23
337,72,5264.0,1,harmonic,[],[],8,20
517,70,5246.0,4,harmonic,[],[],15,19
465,72,5235.0,6,harmonic,[],[],13,14
241,70,5187.0,5,harmonic,[],[],6,7
589,70,5267.0,4,harmonic,[],[],19,25
241,72,5189.0,6,harmonic,[],[],6,7
419,72,5261.0,4,harmonic,[],[],11,16
595,70,5262.0,5,harmonic,[],[],20,23
167,67,5195.0,4,harmonic,[],[],4,9
187,70,5219.0,1,harmonic,[],[],4,19
67,67,5200.0,2,harmonic,[],[],1,25
81,67,5247.0,6,harmonic,[],[],2,9
33,68,5203.0,2,harmonic,[],[],1,8
287,72,5252.0,1,harmonic,[],[],7,12
333,72,5232.0,2,harmonic,[],[],8,18
97,68,5207.0,1,harmonic,[],[],2,17
177,132,10453.0,2,harmonic,[],[],4,14
507,72,5256.0,2,harmonic,[],[],14,24
327,68,5265.0,1,harmonic,[],[],8,15
105,79,5914.0,0,harmonic,[],[],2,21
367,68,5250.0,0,harmonic,[],[],9,19
97,72,5208.0,0,harmonic,[],[],2,17
185,72,5216.0,0,harmonic,[],[],4,18
33,67,5239.0,5,harmonic,[],[],1,8
339,79,5918.0,2,harmonic,[],[],8,21
291,72,5278.0,0,harmonic,[],[],7,14
275,72,5212.0,0,harmonic,[],[],6,24
295,70,5251.0,2,harmonic,[],[],7,16
205,79,5972.0,5,harmonic,[],[],5,8
141,70,5257.0,1,harmonic,[],[],3,17
441,72,5280.0,5,harmonic,[],[],12,14
571,79,5934.0,5,harmonic,[],[],18,22
429,79,5929.0,2,harmonic,[],[],11,21
291,70,5281.0,4,harmonic,[],[],7,14
321,67,5224.0,4,harmonic,[],[],8,12
541,68,5233.0,3,harmonic,[],[],16,22
335,79,5925.0,2,harmonic,[],[],8,19
293,70,5277.0,2,harmonic,[],[],7,15
53,68,5259.0,0,harmonic,[],[],1,18
211,79,5949.0,4,harmonic,[],[],5,11
99,141,10454.0,0,harmonic,[],[],2,18
223,79,5944.0,0,harmonic,[],[],5,17
33,79,5965.0,4,harmonic,[],[],1,8
29,72,5220.0,5,harmonic,[],[],1,6
403,67,5253.0,4,harmonic,[],[],10,22
209,72,5225.0,2,harmonic,[],[],5,10
477,68,5244.0,1,harmonic,[],[],13,20
405,72,5228.0,1,harmonic,[],[],10,23
47,70,5236.0,2,harmonic,[],[],1,15
87,79,5939.0,1,harmonic,[],[],2,12
263,79,5942.0,1,harmonic,[],[],6,18
319,68,5226.0,4,harmonic,[],[],8,11
199,72,5238.0,1,harmonic,[],[],4,25
419,79,5981.0,4,harmonic,[],[],11,16
133,79,5984.0,4,harmonic,[],[],3,13
497,87,6284.0,5,harmonic,[],[],14,19
257,72,5248.0,0,harmonic,[],[],6,15
397,70,5272.0,2,harmonic,[],[],10,19
593,87,6322.0,5,harmonic,[],[],20,22
245,153,11233.0,4,harmonic,[],[],6,9
35,68,5282.0,4,harmonic,[],[],1,9
389,87,6273.0,5,harmonic,[],[],10,15
269,87,6278.0,1,harmonic,[],[],6,21
351,87,6293.0,5,harmonic,[],[],9,11
273,87,6327.0,0,harmonic,[],[],6,23
41,72,5351.0,1,harmonic,[],[],1,12
127,68,5287.0,4,harmonic,[],[],3,10
125,140,10456.0,4,harmonic,[],[],3,9
457,72,5284.0,0,harmonic,[],[],12,22
189,72,5296.0,0,harmonic,[],[],4,20
547,72,5290.0,2,harmonic,[],[],16,25
153,70,5286.0,1,harmonic,[],[],3,23
179,72,5317.0,1,harmonic,[],[],4,15
501,68,5295.0,4,harmonic,[],[],14,21
213,70,5291.0,4,harmonic,[],[],5,12
391,70,5334.0,3,harmonic,[],[],10,16
519,79,5976.0,4,harmonic,[],[],15,20
317,70,5299.0,5,harmonic,[],[],8,10
299,72,5458.0,2,harmonic,[],[],7,18
283,70,5340.0,4,harmonic,[],[],7,10
579,79,5987.0,5,harmonic,[],[],19,20
95,79,5979.0,1,harmonic,[],[],2,16
133,87,6262.0,2,harmonic,[],[],3,13
585,72,5300.0,4,harmonic,[],[],19,23
157,72,5357.0,0,harmonic,[],[],3,25
109,70,5321.0,1,harmonic,[],[],2,23
497,72,5335.0,5,harmonic,[],[],14,19
469,70,5305.0,5,harmonic,[],[],13,16
551,72,5306.0,4,harmonic,[],[],17,19
469,72,5312.0,4,harmonic,[],[],13,16
89,70,5314.0,1,harmonic,[],[],2,13
305,72,5343.0,0,harmonic,[],[],7,21
75,70,5326.0,3,harmonic,[],[],2,6
229,72,5436.0,0,harmonic,[],[],5,20
285,72,5323.0,5,harmonic,[],[],7,11
543,72,5422.0,4,harmonic,[],[],16,23
63,72,5328.0,0,harmonic,[],[],1,23
521,72,5426.0,5,harmonic,[],[],15,21
57,72,5406.0,0,harmonic,[],[],1,20
125,72,5382.0,2,harmonic,[],[],3,9
205,72,5347.0,4,harmonic,[],[],5,8
381,72,5361.0,6,harmonic,[],[],10,11
147,72,5398.0,1,harmonic,[],[],3,20
443,72,5416.0,5,harmonic,[],[],12,15
21,72,5410.0,6,harmonic,[],[],1,2
93,72,5442.0,0,harmonic,[],[],2,15
491,72,5391.0,5,harmonic,[],[],14,16
191,72,5365.0,0,harmonic,[],[],4,21
255,79,5990.0,5,harmonic,[],[],6,14
483,72,5376.0,2,harmonic,[],[],13,23
463,72,5432.0,1,harmonic,[],[],12,25
603,72,5368.0,5,harmonic,[],[],21,23
475,72,5454.0,4,harmonic,[],[],13,19
107,72,5446.0,0,harmonic,[],[],2,22
217,72,5450.0,1,harmonic,[],[],5,14
355,87,6353.0,5,harmonic,[],[],9,13
73,72,5539.0,5,harmonic,[],[],2,5
121,72,5533.0,2,harmonic,[],[],3,7
233,72,5462.0,0,harmonic,[],[],5,22
519,72,5467.0,4,harmonic,[],[],15,20
353,72,5473.0,5,harmonic,[],[],9,12
99,72,5514.0,1,harmonic,[],[],2,18
399,72,5490.0,2,harmonic,[],[],10,20
65,72,5554.0,0,harmonic,[],[],1,24
381,87,6341.0,5,harmonic,[],[],10,11
361,72,5480.0,2,harmonic,[],[],9,16
105,72,5484.0,0,harmonic,[],[],2,21
149,72,5559.0,0,harmonic,[],[],3,21
125,87,6288.0,4,harmonic,[],[],3,9
165,87,6168.0,4,harmonic,[],[],4,8
131,72,5495.0,0,harmonic,[],[],3,12
113,141,10460.0,1,harmonic,[],[],2,25
115,72,5518.0,6,harmonic,[],[],3,4
595,87,6297.0,5,harmonic,[],[],20,23
199,87,6302.0,1,harmonic,[],[],4,25
499,72,5526.0,4,harmonic,[],[],14,20
577,72,5549.0,4,harmonic,[],[],18,25
289,72,5544.0,1,harmonic,[],[],7,13
591,72,5502.0,5,harmonic,[],[],20,21
387,72,5507.0,5,harmonic,[],[],10,14
255,72,5565.0,1,harmonic,[],[],6,14
101,87,6330.0,0,harmonic,[],[],2,19
171,72,5571.0,2,harmonic,[],[],4,11
113,87,6335.0,0,harmonic,[],[],2,25
219,87,6310.0,1,harmonic,[],[],5,15
613,87,6306.0,5,harmonic,[],[],22,25
35,87,6313.0,5,harmonic,[],[],1,9
59,132,10462.0,0,harmonic,[],[],1,21
527,79,5629.0,1,harmonic,[],[],15,24
365,79,5605.0,1,harmonic,[],[],9,18
469,87,6158.0,5,harmonic,[],[],13,16
573,79,5615.0,4,harmonic,[],[],18,23
63,87,6153.0,0,harmonic,[],[],1,23
27,87,6162.0,4,harmonic,[],[],1,5
519,87,6165.0,5,harmonic,[],[],15,20
453,79,5622.0,1,harmonic,[],[],12,20
325,79,5603.0,2,harmonic,[],[],8,14
553,87,6190.0,5,harmonic,[],[],17,20
51,87,6186.0,0,harmonic,[],[],1,17
93,87,6183.0,1,harmonic,[],[],2,15
159,87,6204.0,5,harmonic,[],[],4,5
265,87,6248.0,1,harmonic,[],[],6,19
415,140,10463.0,5,harmonic,[],[],11,14
385,87,6196.0,4,harmonic,[],[],10,13
21,87,6180.0,4,harmonic,[],[],1,2
429,87,6200.0,2,harmonic,[],[],11,21
423,87,6347.0,4,harmonic,[],[],11,18
605,87,6171.0,5,harmonic,[],[],21,24
111,87,6208.0,1,harmonic,[],[],2,24
487,87,6193.0,1,harmonic,[],[],13,25
601,87,6176.0,5,harmonic,[],[],21,22
537,87,6359.0,5,harmonic,[],[],16,20
341,87,6365.0,2,harmonic,[],[],8,22
467,87,6390.0,5,harmonic,[],[],13,15
179,87,6375.0,2,harmonic,[],[],4,15
575,87,6370.0,5,harmonic,[],[],18,24
353,141,10466.0,5,harmonic,[],[],9,12
149,87,6411.0,1,harmonic,[],[],3,21
567,87,6423.0,5,harmonic,[],[],18,20
393,87,6382.0,2,harmonic,[],[],10,17
431,87,6396.0,2,harmonic,[],[],11,22
317,87,6417.0,5,harmonic,[],[],8,10
321,87,6405.0,4,harmonic,[],[],8,12
305,87,6430.0,2,harmonic,[],[],7,21
553,141,10492.0,5,harmonic,[],[],17,20
387,140,10470.0,4,harmonic,[],[],10,14
43,87,6528.0,2,harmonic,[],[],1,13
211,87,6481.0,4,harmonic,[],[],5,11
281,87,6535.0,5,harmonic,[],[],7,9
29,87,6466.0,5,harmonic,[],[],1,6
205,87,6439.0,5,harmonic,[],[],5,8
87,87,6452.0,0,harmonic,[],[],2,12
47,87,6444.0,1,harmonic,[],[],1,15
161,93,6483.0,5,harmonic,[],[],4,6
605,93,6513.0,5,harmonic,[],[],21,24
325,87,6459.0,4,harmonic,[],[],8,14
103,93,6476.0,2,harmonic,[],[],2,20
275,93,6570.0,2,harmonic,[],[],6,24
167,87,6488.0,5,harmonic,[],[],4,9
311,93,6490.0,2,harmonic,[],[],7,24
81,93,6506.0,4,harmonic,[],[],2,9
157,93,6519.0,2,harmonic,[],[],3,25
91,93,6470.0,2,harmonic,[],[],2,14
67,87,6495.0,1,harmonic,[],[],1,25
565,87,6552.0,4,harmonic,[],[],18,19
101,93,6542.0,2,harmonic,[],[],2,19
559,87,6544.0,4,harmonic,[],[],17,23
477,93,6563.0,4,harmonic,[],[],13,20
377,87,6520.0,2,harmonic,[],[],9,24
53,93,6499.0,2,harmonic,[],[],1,18
573,87,6504.0,4,harmonic,[],[],18,23
41,87,6512.0,2,harmonic,[],[],1,12
451,87,6473.0,4,harmonic,[],[],12,19
151,93,6534.0,2,harmonic,[],[],3,22
475,87,6568.0,4,harmonic,[],[],13,19
71,87,6578.0,5,harmonic,[],[],2,4
363,140,10480.0,2,harmonic,[],[],9,17
483,93,6527.0,4,harmonic,[],[],13,23
543,93,6556.0,5,harmonic,[],[],16,23
397,93,6551.0,4,harmonic,[],[],10,19
501,141,10477.0,4,harmonic,[],[],14,21
209,93,6575.0,5,harmonic,[],[],5,10
119,87,6592.0,5,harmonic,[],[],3,6
213,87,6560.0,2,harmonic,[],[],5,12
33,93,6583.0,5,harmonic,[],[],1,8
31,87,6585.0,4,harmonic,[],[],1,7
417,132,10478.0,4,harmonic,[],[],11,15
549,140,10531.0,5,harmonic,[],[],17,18
287,93,6588.0,4,harmonic,[],[],7,12
175,93,6601.0,2,harmonic,[],[],4,13
291,118,8443.0,2,harmonic,[],[],7,14
139,93,6657.0,1,harmonic,[],[],3,16
337,93,6663.0,4,harmonic,[],[],8,20
387,93,6738.0,5,harmonic,[],[],10,14
355,93,6710.0,4,harmonic,[],[],9,13
231,93,6606.0,2,harmonic,[],[],5,21
347,93,6630.0,2,harmonic,[],[],8,25
365,93,6750.0,2,harmonic,[],[],9,18
39,118,8581.0,3,harmonic,[],[],1,11
451,93,6615.0,2,harmonic,[],[],12,19
393,93,6643.0,4,harmonic,[],[],10,17
75,93,6679.0,5,harmonic,[],[],2,6
291,93,6732.0,4,harmonic,[],[],7,14
597,93,6719.0,4,harmonic,[],[],20,24
69,93,6704.0,5,harmonic,[],[],2,3
487,93,6755.0,2,harmonic,[],[],13,25
519,93,6699.0,5,harmonic,[],[],15,20
419,141,10485.0,4,harmonic,[],[],11,16
419,93,6622.0,4,harmonic,[],[],11,16
101,141,10507.0,0,harmonic,[],[],2,19
343,93,6727.0,2,harmonic,[],[],8,23
145,93,6672.0,1,harmonic,[],[],3,19
477,140,10487.0,5,harmonic,[],[],13,20
447,93,6689.0,5,harmonic,[],[],12,17
285,93,6761.0,5,harmonic,[],[],7,11
143,93,6785.0,1,harmonic,[],[],3,18
193,93,6743.0,1,harmonic,[],[],4,22
181,93,6767.0,2,harmonic,[],[],4,16
137,93,6776.0,2,harmonic,[],[],3,15
577,93,6801.0,5,harmonic,[],[],18,25
129,96,6925.0,2,harmonic,[],[],3,11
415,93,6793.0,5,harmonic,[],[],11,14
591,93,6873.0,5,harmonic,[],[],20,21
99,96,6877.0,1,harmonic,[],[],2,18
481,96,6898.0,2,harmonic,[],[],13,22
121,96,6891.0,2,harmonic,[],[],3,7
549,93,6942.0,5,harmonic,[],[],17,18
425,96,6913.0,4,harmonic,[],[],11,19
169,93,6823.0,5,harmonic,[],[],4,10
523,93,6808.0,5,harmonic,[],[],15,22
467,93,6895.0,5,harmonic,[],[],13,15
501,93,6854.0,4,harmonic,[],[],14,21
243,93,6863.0,5,harmonic,[],[],6,8
187,93,6829.0,2,harmonic,[],[],4,19
511,96,6885.0,4,harmonic,[],[],15,16
581,93,6869.0,5,harmonic,[],[],19,21
461,93,6836.0,2,harmonic,[],[],12,24
249,93,6858.0,5,harmonic,[],[],6,11
197,93,6887.0,1,harmonic,[],[],4,24
593,96,6955.0,4,harmonic,[],[],20,22
429,96,6874.0,2,harmonic,[],[],11,21
73,96,6870.0,4,harmonic,[],[],2,5
495,93,6843.0,5,harmonic,[],[],14,18
113,93,6880.0,1,harmonic,[],[],2,25
139,132,10494.0,1,harmonic,[],[],3,16
263,122,8857.0,4,harmonic,[],[],6,18
247,96,6943.0,2,harmonic,[],[],6,10
229,93,6952.0,1,harmonic,[],[],5,20
361,96,6963.0,2,harmonic,[],[],9,16
101,96,6935.0,1,harmonic,[],[],2,19
177,93,6915.0,2,harmonic,[],[],4,14
159,140,10495.0,5,harmonic,[],[],4,5
481,93,6907.0,2,harmonic,[],[],13,22
521,93,6923.0,2,harmonic,[],[],15,21
63,96,6902.0,1,harmonic,[],[],1,23
525,96,6908.0,2,harmonic,[],[],15,23
21,93,6933.0,5,harmonic,[],[],1,2
589,96,6920.0,2,harmonic,[],[],19,25
315,96,6932.0,4,harmonic,[],[],8,9
379,96,6949.0,1,harmonic,[],[],9,25
491,93,6964.0,5,harmonic,[],[],14,16
277,141,10498.0,0,harmonic,[],[],6,25
295,93,7059.0,2,harmonic,[],[],7,16
307,93,6978.0,1,harmonic,[],[],7,22
37,96,7003.0,3,harmonic,[],[],1,10
353,93,7015.0,5,harmonic,[],[],9,12
537,96,6969.0,2,harmonic,[],[],16,20
261,96,6981.0,1,harmonic,[],[],6,17
149,96,6976.0,1,harmonic,[],[],3,21
441,93,6989.0,5,harmonic,[],[],12,14
511,93,6998.0,4,harmonic,[],[],15,16
407,96,6990.0,2,harmonic,[],[],10,24
79,96,7045.0,2,harmonic,[],[],2,8
471,96,7075.0,4,harmonic,[],[],13,17
53,96,7110.0,1,harmonic,[],[],1,18
463,93,7006.0,1,harmonic,[],[],12,25
391,96,7016.0,1,harmonic,[],[],10,16
291,96,7057.0,1,harmonic,[],[],7,14
495,96,7068.0,4,harmonic,[],[],14,18
607,93,7097.0,4,harmonic,[],[],21,25
49,93,7032.0,2,harmonic,[],[],1,16
453,93,7024.0,4,harmonic,[],[],12,20
455,96,7010.0,2,harmonic,[],[],12,21
515,93,7079.0,5,harmonic,[],[],15,18
359,96,7102.0,2,harmonic,[],[],9,15
439,96,7118.0,5,harmonic,[],[],12,13
341,93,7040.0,1,harmonic,[],[],8,22
583,96,7051.0,4,harmonic,[],[],19,22
195,93,7050.0,1,harmonic,[],[],4,23
423,96,7039.0,2,harmonic,[],[],11,18
413,96,7084.0,2,harmonic,[],[],11,13
349,96,7020.0,4,harmonic,[],[],9,10
595,93,7089.0,5,harmonic,[],[],20,23
211,96,7028.0,2,harmonic,[],[],5,11
157,96,7096.0,1,harmonic,[],[],3,25
275,96,7146.0,2,harmonic,[],[],6,24
401,96,7178.0,2,harmonic,[],[],10,21
613,96,7034.0,5,harmonic,[],[],22,25
539,101,7130.0,5,harmonic,[],[],16,21
587,93,7108.0,4,harmonic,[],[],19,24
335,101,7138.0,1,harmonic,[],[],8,19
477,96,7187.0,4,harmonic,[],[],13,20
443,93,7070.0,4,harmonic,[],[],12,15
405,96,7134.0,4,harmonic,[],[],10,23
273,101,7107.0,0,harmonic,[],[],6,23
531,101,7112.0,5,harmonic,[],[],16,17
185,101,7142.0,0,harmonic,[],[],4,18
279,101,7149.0,6,harmonic,[],[],7,8
131,96,7152.0,1,harmonic,[],[],3,12
487,96,7160.0,0,harmonic,[],[],13,25
153,132,10502.0,0,harmonic,[],[],3,23
445,101,7116.0,4,harmonic,[],[],12,16
109,101,7123.0,0,harmonic,[],[],2,23
297,103,7192.0,1,harmonic,[],[],7,17
169,96,7126.0,2,harmonic,[],[],4,10
389,103,7186.0,4,harmonic,[],[],10,15
69,101,7158.0,5,harmonic,[],[],2,3
567,101,7166.0,5,harmonic,[],[],18,20
85,96,7169.0,1,harmonic,[],[],2,11
97,118,8430.0,2,harmonic,[],[],2,17
345,101,7173.0,0,harmonic,[],[],8,24
555,101,7196.0,6,harmonic,[],[],17,21
337,96,7195.0,1,harmonic,[],[],8,20
237,101,7179.0,0,harmonic,[],[],5,24
75,103,7221.0,4,harmonic,[],[],2,6
339,101,7189.0,2,harmonic,[],[],8,21
571,103,7213.0,5,harmonic,[],[],18,22
45,103,7201.0,2,harmonic,[],[],1,14
173,103,7233.0,3,harmonic,[],[],4,12
269,101,7247.0,1,harmonic,[],[],6,21
513,96,7234.0,5,harmonic,[],[],15,17
301,103,7197.0,1,harmonic,[],[],7,19
617,96,7331.0,4,harmonic,[],[],23,25
333,101,7337.0,2,harmonic,[],[],8,18
387,101,7275.0,5,harmonic,[],[],10,14
385,96,7241.0,2,harmonic,[],[],10,13
501,103,7262.0,2,harmonic,[],[],14,21
479,140,10505.0,2,harmonic,[],[],13,21
29,96,7297.0,2,harmonic,[],[],1,6
611,101,7312.0,6,harmonic,[],[],22,24
143,101,7215.0,1,harmonic,[],[],3,18
113,103,7208.0,1,harmonic,[],[],2,25
377,101,7225.0,4,harmonic,[],[],9,24
569,101,7236.0,6,harmonic,[],[],18,21
99,103,7273.0,1,harmonic,[],[],2,18
89,101,7203.0,1,harmonic,[],[],2,13
135,101,7210.0,4,harmonic,[],[],3,14
31,96,7227.0,4,harmonic,[],[],1,7
179,96,7204.0,2,harmonic,[],[],4,15
383,96,7211.0,4,harmonic,[],[],10,12
571,96,7216.0,4,harmonic,[],[],18,22
265,96,7274.0,1,harmonic,[],[],6,19
545,96,7254.0,4,harmonic,[],[],16,24
417,101,7269.0,6,harmonic,[],[],11,15
357,103,7218.0,4,harmonic,[],[],9,14
73,101,7330.0,5,harmonic,[],[],2,5
95,96,7268.0,1,harmonic,[],[],2,16
547,96,7316.0,4,harmonic,[],[],16,25
327,101,7264.0,5,harmonic,[],[],8,15
287,103,7226.0,4,harmonic,[],[],7,12
507,103,7267.0,2,harmonic,[],[],14,24
459,103,7228.0,1,harmonic,[],[],12,23
543,103,7326.0,2,harmonic,[],[],16,23
39,103,7287.0,2,harmonic,[],[],1,11
393,103,7246.0,2,harmonic,[],[],10,17
165,101,7230.0,6,harmonic,[],[],4,8
465,96,7290.0,5,harmonic,[],[],13,14
467,101,7281.0,6,harmonic,[],[],13,15
87,103,7242.0,2,harmonic,[],[],2,12
147,101,7305.0,1,harmonic,[],[],3,20
285,127,9258.0,4,harmonic,[],[],7,11
493,103,7255.0,4,harmonic,[],[],14,17
197,96,7248.0,1,harmonic,[],[],4,24
51,96,7339.0,1,harmonic,[],[],1,17
457,103,7250.0,2,harmonic,[],[],12,22
303,96,7260.0,1,harmonic,[],[],7,20
465,103,7309.0,2,harmonic,[],[],13,14
155,103,7257.0,1,harmonic,[],[],3,24
397,103,7320.0,4,harmonic,[],[],10,19
523,101,7324.0,5,harmonic,[],[],15,22
435,101,7253.0,4,harmonic,[],[],11,24
351,103,7332.0,5,harmonic,[],[],9,11
603,101,7258.0,6,harmonic,[],[],21,23
509,103,7342.0,1,harmonic,[],[],14,25
221,101,7288.0,2,harmonic,[],[],5,16
71,96,7283.0,5,harmonic,[],[],2,4
557,101,7319.0,4,harmonic,[],[],17,22
591,101,7345.0,6,harmonic,[],[],20,21
409,96,7306.0,4,harmonic,[],[],10,25
419,101,7296.0,5,harmonic,[],[],11,16
47,141,10511.0,1,harmonic,[],[],1,15
615,96,7323.0,4,harmonic,[],[],23,24
159,96,7348.0,5,harmonic,[],[],4,5
249,103,7276.0,4,harmonic,[],[],6,11
371,103,7280.0,2,harmonic,[],[],9,21
381,103,7379.0,4,harmonic,[],[],10,11
585,103,7349.0,2,harmonic,[],[],19,23
247,101,7469.0,5,harmonic,[],[],6,10
443,140,10513.0,4,harmonic,[],[],12,15
587,127,9497.0,4,harmonic,[],[],19,24
273,103,7436.0,1,harmonic,[],[],6,23
199,101,7352.0,0,harmonic,[],[],4,25
365,101,7433.0,2,harmonic,[],[],9,18
65,103,7368.0,0,harmonic,[],[],1,24
305,101,7424.0,1,harmonic,[],[],7,21
267,101,7439.0,1,harmonic,[],[],6,20
153,101,7365.0,0,harmonic,[],[],3,23
65,101,7371.0,0,harmonic,[],[],1,24
325,103,7373.0,4,harmonic,[],[],8,14
201,103,7353.0,4,harmonic,[],[],5,6
429,103,7357.0,2,harmonic,[],[],11,21
105,103,7386.0,2,harmonic,[],[],2,21
153,103,7362.0,1,harmonic,[],[],3,23
161,103,7398.0,5,harmonic,[],[],4,6
491,96,7414.0,4,harmonic,[],[],14,16
83,103,7391.0,4,harmonic,[],[],2,10
517,101,7412.0,5,harmonic,[],[],15,19
77,103,7427.0,5,harmonic,[],[],2,7
97,103,7489.0,2,harmonic,[],[],2,17
619,96,7370.0,4,harmonic,[],[],24,25
205,96,7355.0,4,harmonic,[],[],5,8
189,96,7361.0,1,harmonic,[],[],4,20
189,101,7359.0,1,harmonic,[],[],4,20
33,96,7394.0,2,harmonic,[],[],1,8
515,96,7420.0,4,harmonic,[],[],15,18
433,101,7392.0,2,harmonic,[],[],11,23
229,103,7474.0,2,harmonic,[],[],5,20
577,103,7481.0,2,harmonic,[],[],18,25
123,96,7451.0,4,harmonic,[],[],3,8
599,101,7418.0,4,harmonic,[],[],20,25
79,103,7403.0,2,harmonic,[],[],2,8
117,101,7461.0,6,harmonic,[],[],3,5
399,101,7446.0,4,harmonic,[],[],10,20
547,103,7407.0,4,harmonic,[],[],16,25
109,103,7442.0,1,harmonic,[],[],2,23
67,96,7402.0,1,harmonic,[],[],1,25
113,101,7455.0,0,harmonic,[],[],2,25
449,96,7432.0,4,harmonic,[],[],12,18
381,101,7375.0,6,harmonic,[],[],10,11
553,101,7382.0,5,harmonic,[],[],17,20
437,103,7448.0,4,harmonic,[],[],11,25
261,129,9557.0,0,harmonic,[],[],6,17
325,96,7377.0,2,harmonic,[],[],8,14
175,96,7385.0,1,harmonic,[],[],4,13
391,101,7399.0,4,harmonic,[],[],10,16
585,101,7405.0,5,harmonic,[],[],19,23
239,103,7417.0,2,harmonic,[],[],5,25
91,96,7408.0,1,harmonic,[],[],2,14
495,103,7413.0,5,harmonic,[],[],14,18
427,103,7422.0,1,harmonic,[],[],11,20
329,96,7440.0,2,harmonic,[],[],8,16
61,101,7475.0,0,harmonic,[],[],1,22
37,132,10517.0,4,harmonic,[],[],1,10
293,101,7496.0,4,harmonic,[],[],7,15
307,101,7485.0,2,harmonic,[],[],7,22
499,103,7497.0,4,harmonic,[],[],14,20
609,141,10518.0,6,harmonic,[],[],22,23
605,103,7514.0,4,harmonic,[],[],21,24
177,103,7505.0,4,harmonic,[],[],4,14
119,103,7524.0,5,harmonic,[],[],3,6
405,101,7627.0,4,harmonic,[],[],10,23
127,101,7521.0,5,harmonic,[],[],3,10
583,101,7506.0,6,harmonic,[],[],19,22
421,101,7531.0,5,harmonic,[],[],11,17
567,103,7571.0,4,harmonic,[],[],18,20
335,103,7629.0,1,harmonic,[],[],8,19
591,103,7613.0,4,harmonic,[],[],20,21
73,103,7626.0,4,harmonic,[],[],2,5
275,101,7557.0,2,harmonic,[],[],6,24
299,103,7530.0,2,harmonic,[],[],7,18
125,103,7545.0,4,harmonic,[],[],3,9
323,103,7537.0,2,harmonic,[],[],8,13
459,140,10520.0,1,harmonic,[],[],12,23
479,103,7566.0,2,harmonic,[],[],13,21
473,101,7541.0,5,harmonic,[],[],13,18
191,101,7602.0,1,harmonic,[],[],4,21
129,101,7550.0,4,harmonic,[],[],3,11
133,101,7592.0,2,harmonic,[],[],3,13
447,101,7632.0,5,harmonic,[],[],12,17
503,101,7621.0,1,harmonic,[],[],14,22
521,101,7612.0,5,harmonic,[],[],15,21
95,103,7618.0,2,harmonic,[],[],2,16
143,103,7586.0,1,harmonic,[],[],3,18
197,103,7635.0,1,harmonic,[],[],4,24
189,132,9761.0,4,harmonic,[],[],4,20
349,103,7552.0,5,harmonic,[],[],9,10
483,103,7561.0,2,harmonic,[],[],13,23
363,101,7574.0,4,harmonic,[],[],9,17
413,101,7582.0,5,harmonic,[],[],11,13
501,129,9700.0,4,harmonic,[],[],14,21
57,103,7579.0,2,harmonic,[],[],1,20
411,103,7594.0,4,harmonic,[],[],11,12
401,101,7654.0,1,harmonic,[],[],10,21
523,103,7603.0,4,harmonic,[],[],15,22
459,101,7664.0,0,harmonic,[],[],12,23
367,103,7641.0,2,harmonic,[],[],9,19
469,103,7651.0,4,harmonic,[],[],13,16
229,140,10524.0,1,harmonic,[],[],5,20
85,118,8450.0,0,harmonic,[],[],2,11
609,118,8537.0,5,harmonic,[],[],22,23
57,140,10560.0,0,harmonic,[],[],1,20
