order,y_coordinate,x_coordinate,r,g,b,answers
130,6,5,240,112,0,"['Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый']"
210,4,3,186,39,33,"['Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный']"
75,8,32,201,200,227,"['Лиловый', 'Лиловый', 'Лиловый', 'Лиловый', 'Белый', 'Фиолетовый', 'Лиловый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Голубой']"
40,9,38,240,226,230,"['Розовый', 'Бежевый', 'Розовый', 'Серый', 'Розовый', 'Бежевый', 'Бежевый', 'Серый', 'Розовый', 'Лиловый', 'Белый', 'Розовый']"
10,9,8,243,228,202,"['Бежевый', 'Желтый', 'Бежевый', 'Бежевый', 'Бежевый', 'Желтый', 'Бежевый', 'Бежевый', 'Бежевый', 'Бежевый', 'Розовый']"
195,5,29,0,129,205,"['Синий', 'Синий', 'Синий', 'Голубой', 'Голубой', 'Синий', 'Синий', 'Синий', 'Голубой', 'Синий', 'Синий', 'Голубой', 'Голубой']"
117,7,33,183,169,211,"['Лиловый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Голубой', 'Фиолетовый', 'Лиловый', 'Лиловый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Фиолетовый']"
18,9,16,213,236,209,"['Голубой', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Бирюзовый', 'Бирюзовый', 'Зеленый', 'Зеленый']"
290,2,1,96,17,46,"['Фиолетовый', 'Фиолетовый', 'Красный', 'Фиолетовый', 'Фиолетовый', 'Красный', 'Коричневый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Красный']"
28,9,26,211,234,239,"['Голубой', 'Голубой', 'Бирюзовый', 'Голубой', 'Голубой', 'Голубой', 'Бирюзовый', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой']"
228,4,21,0,114,100,"['Зеленый', 'Синий', 'Зеленый', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Зеленый', 'Синий', 'Бирюзовый', 'Зеленый', 'Зеленый']"
294,2,5,76,40,29,"['Коричневый', 'Фиолетовый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый']"
142,6,17,31,170,100,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
206,5,40,215,69,107,"['Розовый', 'Розовый', 'Розовый', 'Красный', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый']"
214,4,7,139,85,14,"['Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый']"
27,9,25,208,234,238,"['Голубой', 'Голубой', 'Голубой', 'Голубой', 'Серый', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Голубой']"
213,4,6,145,81,27,"['Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Красный', 'Коричневый', 'Коричневый', 'Коричневый']"
287,3,39,134,30,78,"['Лиловый', 'Лиловый', 'Фиолетовый', 'Красный', 'Фиолетовый', 'Лиловый', 'Розовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
326,2,37,87,24,72,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
95,7,11,196,177,0,"['Желтый', 'Зеленый', 'Желтый', 'Желтый', 'Зеленый', 'Желтый', 'Желтый', 'Зеленый', 'Желтый', 'Зеленый', 'Желтый', 'Желтый', 'Желтый']"
84,7,0,175,175,175,"['Серый', 'Голубой', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Лиловый']"
87,7,3,254,146,124,"['Розовый', 'Розовый', 'Красный', 'Красный', 'Розовый', 'Розовый', 'Оранжевый', 'Розовый', 'Оранжевый', 'Оранжевый', 'Розовый']"
16,9,14,223,236,172,"['Зеленый', 'Бежевый', 'Бежевый', 'Зеленый', 'Бежевый', 'Бирюзовый', 'Бежевый', 'Бирюзовый', 'Желтый', 'Зеленый', 'Желтый']"
39,9,37,238,226,232,"['Серый', 'Серый', 'Розовый', 'Белый', 'Бежевый', 'Розовый', 'Лиловый', 'Белый', 'Бежевый', 'Розовый', 'Лиловый', 'Розовый', 'Розовый', 'Розовый']"
30,9,28,217,232,240,"['Голубой', 'Голубой', 'Голубой', 'Серый', 'Серый', 'Лиловый', 'Белый', 'Бирюзовый', 'Голубой', 'Голубой', 'Голубой']"
263,3,15,46,81,27,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
167,5,1,217,68,93,"['Розовый', 'Розовый', 'Розовый', 'Красный', 'Розовый', 'Розовый', 'Красный', 'Розовый', 'Розовый', 'Красный', 'Красный', 'Розовый']"
89,7,5,247,152,95,"['Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый']"
223,4,16,36,111,42,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Коричневый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
282,3,34,103,49,123,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
123,7,39,233,153,172,"['Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Лиловый', 'Розовый', 'Розовый', 'Розовый', 'Розовый']"
158,6,33,161,139,197,"['Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Лиловый']"
52,8,9,254,194,0,"['Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый', 'Желтый']"
144,6,19,0,171,129,"['Зеленый', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Бирюзовый', 'Бирюзовый']"
102,7,18,88,195,148,"['Голубой', 'Бирюзовый', 'Зеленый', 'Зеленый', 'Бирюзовый', 'Бирюзовый', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Зеленый', 'Зеленый', 'Бирюзовый', 'Зеленый']"
121,7,37,235,149,196,"['Лиловый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Лиловый', 'Розовый', 'Лиловый', 'Розовый', 'Розовый', 'Лиловый', 'Лиловый', 'Розовый']"
5,9,3,244,226,221,"['Бежевый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Бежевый', 'Белый', 'Розовый', 'Розовый', 'Розовый', 'Розовый']"
234,4,27,0,106,147,"['Синий', 'Синий', 'Бирюзовый', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Голубой', 'Синий']"
61,8,18,137,219,178,"['Зеленый', 'Бирюзовый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Бирюзовый', 'Бежевый', 'Бирюзовый', 'Зеленый', 'Бирюзовый', 'Зеленый']"
289,2,0,49,49,49,"['Черный', 'Черный', 'Серый', 'Серый', 'Серый', 'Черный', 'Черный', 'Черный', 'Серый', 'Черный', 'Серый', 'Серый']"
64,8,21,127,219,198,"['Голубой', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Бирюзовый', 'Бирюзовый']"
45,8,2,253,186,179,"['Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый']"
283,3,35,111,45,117,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
231,4,24,0,109,120,"['Зеленый', 'Синий', 'Синий', 'Серый', 'Бирюзовый', 'Бирюзовый', 'Синий', 'Синий', 'Бирюзовый', 'Синий', 'Бирюзовый', 'Бирюзовый', 'Зеленый']"
124,7,40,236,153,162,"['Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый']"
29,9,27,214,233,239,"['Голубой', 'Серый', 'Серый', 'Голубой', 'Голубой', 'Голубой', 'Бирюзовый', 'Серый', 'Голубой', 'Голубой', 'Голубой', 'Голубой']"
58,8,15,156,220,94,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
32,9,30,223,230,240,"['Голубой', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Серый', 'Лиловый', 'Голубой']"
113,7,29,125,181,231,"['Голубой', 'Голубой', 'Голубой', 'Голубой', 'Синий', 'Голубой', 'Голубой', 'Голубой', 'Голубой', 'Синий', 'Голубой', 'Голубой']"
36,9,34,232,228,238,"['Серый', 'Фиолетовый', 'Белый', 'Серый', 'Серый', 'Серый', 'Белый', 'Лиловый', 'Лиловый', 'Лиловый', 'Голубой', 'Голубой', 'Розовый']"
315,2,26,3,54,70,"['Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Черный', 'Черный', 'Синий', 'Синий', 'Синий', 'Черный', 'Синий', 'Синий']"
23,9,21,204,237,227,"['Голубой', 'Зеленый', 'Голубой', 'Зеленый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Голубой', 'Голубой', 'Зеленый', 'Бирюзовый', 'Зеленый']"
271,3,23,0,83,89,"['Синий', 'Синий', 'Синий', 'Зеленый', 'Синий', 'Синий', 'Зеленый', 'Синий', 'Зеленый', 'Синий', 'Серый', 'Зеленый']"
98,7,14,151,190,0,"['Зеленый', 'Зеленый', 'Желтый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
216,4,9,121,93,26,"['Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Бежевый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый']"
215,4,8,127,90,33,"['Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый']"
127,6,2,236,110,106,"['Розовый', 'Оранжевый', 'Розовый', 'Розовый', 'Красный', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Красный', 'Оранжевый', 'Оранжевый']"
38,9,36,237,227,233,"['Белый', 'Фиолетовый', 'Розовый', 'Белый', 'Лиловый', 'Бежевый', 'Белый', 'Розовый', 'Лиловый', 'Розовый', 'Розовый', 'Розовый']"
314,2,25,0,55,67,"['Черный', 'Черный', 'Синий', 'Синий', 'Зеленый', 'Синий', 'Синий', 'Синий', 'Синий', 'Серый', 'Серый', 'Черный', 'Синий']"
269,3,21,0,84,75,"['Синий', 'Синий', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
80,8,37,240,188,213,"['Фиолетовый', 'Розовый', 'Лиловый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый']"
37,9,35,236,227,235,"['Белый', 'Лиловый', 'Розовый', 'Лиловый', 'Серый', 'Лиловый', 'Белый', 'Серый', 'Серый', 'Лиловый', 'Розовый', 'Лиловый']"
299,2,10,56,49,32,"['Черный', 'Черный', 'Черный', 'Серый', 'Серый', 'Коричневый', 'Коричневый', 'Зеленый', 'Черный', 'Серый', 'Черный', 'Коричневый', 'Коричневый', 'Коричневый']"
46,8,3,254,186,171,"['Розовый', 'Розовый', 'Розовый', 'Розовый', 'Оранжевый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Оранжевый', 'Розовый', 'Розовый']"
310,2,21,6,56,51,"['Черный', 'Черный', 'Черный', 'Зеленый', 'Серый', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Серый', 'Зеленый', 'Зеленый']"
177,5,11,138,124,0,"['Коричневый', 'Зеленый', 'Желтый', 'Желтый', 'Зеленый', 'Зеленый', 'Зеленый', 'Коричневый', 'Коричневый', 'Зеленый', 'Коричневый', 'Желтый']"
4,9,2,243,226,223,"['Лиловый', 'Бежевый', 'Розовый', 'Розовый', 'Розовый', 'Розовый', 'Бежевый', 'Бежевый', 'Лиловый', 'Розовый', 'Розовый', 'Розовый', 'Фиолетовый']"
88,7,4,251,149,109,"['Розовый', 'Розовый', 'Оранжевый', 'Оранжевый', 'Розовый', 'Розовый', 'Оранжевый', 'Розовый', 'Оранжевый', 'Оранжевый', 'Розовый', 'Оранжевый']"
302,2,13,48,51,36,"['Серый', 'Серый', 'Коричневый', 'Серый', 'Коричневый', 'Черный', 'Черный', 'Серый', 'Черный', 'Серый', 'Коричневый', 'Черный']"
325,2,36,74,35,71,"['Черный', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
286,3,38,130,33,88,"['Лиловый', 'Лиловый', 'Красный', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Красный']"
170,5,4,220,72,0,"['Оранжевый', 'Красный', 'Красный', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Оранжевый', 'Красный', 'Оранжевый', 'Оранжевый', 'Оранжевый']"
230,4,23,0,113,119,"['Синий', 'Бирюзовый', 'Синий', 'Зеленый', 'Бирюзовый', 'Бирюзовый', 'Синий', 'Бирюзовый', 'Бирюзовый', 'Бирюзовый', 'Синий', 'Зеленый']"
198,5,32,126,113,186,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Синий', 'Фиолетовый']"
