order,y_coordinate,x_coordinate,r,g,b,answers
270,3,22,0,84,82,"['Синий', 'Синий', 'Синий', 'Бирюзовый', 'Черный', 'Зеленый', 'Зеленый', 'Бирюзовый', 'Синий', 'Бирюзовый', 'Синий', 'Зеленый', 'Зеленый']"
271,3,23,0,83,89,"['Синий', 'Синий', 'Синий', 'Зеленый', 'Синий', 'Синий', 'Зеленый', 'Синий', 'Зеленый', 'Синий', 'Серый', 'Зеленый']"
272,3,24,0,83,96,"['Синий', 'Синий', 'Серый', 'Синий', 'Бирюзовый', 'Черный', 'Синий', 'Синий', 'Серый', 'Бирюзовый', 'Синий']"
273,3,25,0,82,101,"['Синий', 'Синий', 'Синий', 'Синий', 'Бирюзовый', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий']"
274,3,26,0,81,106,"['Синий', 'Синий', 'Синий', 'Зеленый', 'Бирюзовый', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий']"
275,3,27,0,79,110,"['Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Бирюзовый', 'Бирюзовый', 'Синий']"
276,3,28,0,79,125,"['Голубой', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий']"
277,3,29,0,76,140,"['Синий', 'Синий', 'Лиловый', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий']"
278,3,30,0,73,141,"['Синий', 'Синий', 'Синий', 'Лиловый', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий']"
279,3,31,55,62,151,"['Голубой', 'Лиловый', 'Синий', 'Синий', 'Фиолетовый', 'Синий', 'Синий', 'Фиолетовый', 'Синий', 'Синий', 'Синий', 'Фиолетовый']"
280,3,32,80,59,135,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Синий', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
281,3,33,94,53,129,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
282,3,34,103,49,123,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
283,3,35,111,45,117,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
284,3,36,118,41,110,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
285,3,37,125,36,99,"['Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
286,3,38,130,33,88,"['Лиловый', 'Лиловый', 'Красный', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Красный']"
287,3,39,134,30,78,"['Лиловый', 'Фиолетовый', 'Красный', 'Фиолетовый', 'Лиловый', 'Розовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
288,3,40,137,28,66,"['Красный', 'Лиловый', 'Фиолетовый', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Красный', 'Лиловый', 'Красный']"
289,2,0,49,49,49,"['Черный', 'Черный', 'Серый', 'Серый', 'Серый', 'Черный', 'Черный', 'Черный', 'Серый', 'Черный', 'Серый', 'Серый']"
290,2,1,96,17,46,"['Фиолетовый', 'Фиолетовый', 'Красный', 'Фиолетовый', 'Фиолетовый', 'Красный', 'Коричневый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Красный']"
291,2,2,98,17,38,"['Коричневый', 'Лиловый', 'Красный', 'Лиловый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Красный', 'Красный', 'Коричневый', 'Красный', 'Красный']"
292,2,3,97,19,29,"['Коричневый', 'Красный', 'Коричневый', 'Коричневый', 'Коричневый', 'Красный', 'Красный', 'Коричневый', 'Красный', 'Красный']"
293,2,4,87,32,26,"['Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый']"
294,2,5,76,40,29,"['Коричневый', 'Фиолетовый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый']"
295,2,6,74,41,23,"['Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый']"
296,2,7,71,43,18,"['Черный', 'Фиолетовый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый', 'Коричневый']"
297,2,8,60,47,33,"['Коричневый', 'Коричневый', 'Коричневый', 'Синий', 'Коричневый', 'Коричневый', 'Черный', 'Черный', 'Серый', 'Коричневый', 'Черный', 'Коричневый']"
298,2,9,58,48,32,"['Черный', 'Черный', 'Коричневый', 'Серый', 'Коричневый', 'Коричневый', 'Черный', 'Коричневый', 'Черный', 'Коричневый', 'Коричневый', 'Коричневый']"
299,2,10,56,49,32,"['Черный', 'Черный', 'Серый', 'Серый', 'Коричневый', 'Коричневый', 'Зеленый', 'Черный', 'Серый', 'Черный', 'Коричневый', 'Коричневый', 'Коричневый']"
300,2,11,53,50,32,"['Серый', 'Серый', 'Черный', 'Черный', 'Черный', 'Серый', 'Серый', 'Коричневый', 'Зеленый', 'Коричневый', 'Черный']"
301,2,12,51,50,34,"['Черный', 'Серый', 'Коричневый', 'Коричневый', 'Коричневый', 'Черный', 'Черный', 'Серый', 'Черный', 'Серый', 'Черный']"
302,2,13,48,51,36,"['Серый', 'Серый', 'Коричневый', 'Серый', 'Коричневый', 'Черный', 'Черный', 'Серый', 'Черный', 'Серый', 'Коричневый', 'Черный']"
303,2,14,46,51,38,"['Коричневый', 'Серый', 'Черный', 'Черный', 'Черный', 'Зеленый', 'Черный', 'Серый', 'Серый', 'Черный', 'Черный', 'Серый']"
304,2,15,34,55,26,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Черный', 'Зеленый', 'Зеленый', 'Черный', 'Зеленый', 'Зеленый', 'Зеленый']"
305,2,16,28,55,32,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Серый', 'Зеленый', 'Черный']"
306,2,17,22,56,38,"['Черный', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Черный', 'Зеленый', 'Зеленый']"
307,2,18,0,59,38,"['Зеленый', 'Черный', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Бирюзовый', 'Зеленый']"
308,2,19,0,59,43,"['Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Серый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый']"
309,2,20,0,59,47,"['Зеленый', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Коричневый', 'Зеленый', 'Зеленый', 'Зеленый', 'Зеленый', 'Черный', 'Черный']"
310,2,21,6,56,51,"['Черный', 'Черный', 'Зеленый', 'Серый', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Серый', 'Зеленый', 'Зеленый']"
311,2,22,2,56,56,"['Синий', 'Серый', 'Бирюзовый', 'Зеленый', 'Синий', 'Черный', 'Черный', 'Зеленый', 'Синий', 'Черный', 'Зеленый']"
312,2,23,0,56,59,"['Зеленый', 'Бирюзовый', 'Черный', 'Зеленый', 'Бирюзовый', 'Зеленый', 'Синий', 'Синий', 'Бирюзовый', 'Черный', 'Синий']"
313,2,24,0,55,64,"['Синий', 'Черный', 'Черный', 'Бирюзовый', 'Зеленый', 'Зеленый', 'Черный', 'Зеленый', 'Синий', 'Синий', 'Синий', 'Черный', 'Бирюзовый', 'Синий']"
314,2,25,0,55,67,"['Черный', 'Черный', 'Синий', 'Зеленый', 'Синий', 'Синий', 'Синий', 'Синий', 'Серый', 'Серый', 'Черный', 'Синий']"
315,2,26,3,54,70,"['Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Черный', 'Черный', 'Синий', 'Синий', 'Синий', 'Черный', 'Синий', 'Синий']"
316,2,27,0,55,85,"['Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий']"
317,2,28,0,54,87,"['Фиолетовый', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий']"
318,2,29,0,52,89,"['Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Серый', 'Синий', 'Синий']"
319,2,30,0,49,103,"['Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий', 'Синий']"
320,2,31,39,40,112,"['Синий', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Синий', 'Синий', 'Фиолетовый', 'Синий', 'Фиолетовый', 'Синий']"
321,2,32,56,39,96,"['Фиолетовый', 'Синий', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Синий', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Синий']"
322,2,33,67,35,91,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Синий', 'Фиолетовый']"
323,2,34,73,32,87,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
324,2,35,70,37,74,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
325,2,36,74,35,71,"['Черный', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
326,2,37,87,24,72,"['Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
327,2,38,90,22,65,"['Лиловый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
328,2,39,92,20,60,"['Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Лиловый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый']"
329,2,40,94,19,54,"['Фиолетовый', 'Лиловый', 'Красный', 'Красный', 'Коричневый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Фиолетовый', 'Красный', 'Фиолетовый', 'Красный', 'Коричневый', 'Красный']"
330,1,0,39,39,39,"['Черный', 'Черный', 'Черный', 'Черный', 'Черный', 'Черный', 'Черный', 'Черный', 'Черный', 'Черный', 'Черный']"
