order,y_coordinate,x_coordinate,r,g,b,answers
26,9,24,206,235,235,"['Turquoise', 'Turquoise', 'Gray', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Turquoise', 'Green', 'Blue', 'Silver', 'Blue', 'Blue', 'Turquoise', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue']"
7,9,5,246,226,215,"['Silver', 'Beige', 'Beige', 'Pink', 'Beige', 'Pink', 'Beige', 'Pink', 'Pink', 'Beige', 'Pink', 'Pink', 'Orange', 'Pink', 'Beige', 'Gold', 'Beige', 'Pink', 'Beige']"
318,2,29,0,52,89,"['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Black']"
274,3,26,0,81,106,"['Black', 'Blue', 'Blue', 'Blue', 'Turquoise', 'Blue', 'Blue', 'Blue', 'Green', 'Turquoise', 'Turquoise', 'Blue', 'Blue', 'Turquoise', 'Blue', 'Blue', 'Turquoise', 'Blue', 'Turquoise']"
149,6,24,0,166,177,"['Turquoise', 'Turquoise', 'Blue', 'Turquoise', 'Blue', 'Turquoise', 'Turquoise', 'Blue', 'Blue', 'Turquoise', 'Turquoise', 'Turquoise', 'Blue', 'Blue', 'Blue', 'Turquoise', 'Turquoise', 'Turquoise', 'Turquoise', 'Blue']"
100,7,16,105,195,96,"['Turquoise', 'Green', 'Beige', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green']"
73,8,30,175,204,247,"['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue']"
196,5,30,51,125,206,"['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Black', 'Blue', 'Blue', 'Blue', 'Blue']"
184,5,18,0,144,95,"['Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Turquoise', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green']"
41,9,39,241,226,228,"['Silver', 'Purple', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Silver', 'Pink', 'Gray', 'Pink', 'Beige', 'Silver', 'Purple', 'Pink', 'Purple', 'Pink', 'Pink', 'Pink', 'Pink']"
270,3,22,0,84,82,"['Green', 'Turquoise', 'Turquoise', 'Turquoise', 'Green', 'Green', 'Turquoise', 'Green', 'Black', 'Turquoise', 'Turquoise', 'Green', 'Green', 'Turquoise', 'Green', 'Green', 'Blue', 'Turquoise', 'Green']"
61,8,18,137,219,178,"['Blue', 'Green', 'Green', 'Green', 'Green', 'Green', 'Turquoise', 'Blue', 'Turquoise', 'Green', 'Turquoise', 'Turquoise', 'Blue', 'Blue', 'Green', 'Green', 'Green', 'Green', 'Blue', 'Turquoise']"
30,9,28,217,232,240,"['Silver', 'Blue', 'Gray', 'Blue', 'Blue', 'Blue', 'Blue', 'Gray', 'Gray', 'Gray', 'Gray', 'Gray', 'Blue', 'Turquoise', 'Blue', 'Blue', 'Silver', 'Gray', 'Blue']"
301,2,12,51,50,34,"['Black', 'Gray', 'Black', 'Green', 'Gray', 'Gray', 'Brown', 'Brown', 'Gray', 'Gray', 'Black', 'Brown', 'Gray', 'Brown', 'Gray', 'Black', 'Black', 'Brown', 'Brown', 'Gray', 'Brown']"
45,8,2,253,186,179,"['Pink', 'Pink', 'Pink', 'Pink', 'Red', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink']"
312,2,23,0,56,59,"['Green', 'Gray', 'Green', 'Green', 'Blue', 'Blue', 'Green', 'Blue', 'Green', 'Gray', 'Green', 'Green', 'Turquoise', 'Turquoise', 'Turquoise', 'Gray', 'Green', 'Green', 'Black', 'Blue']"
244,4,37,160,58,127,"['Pink', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Pink', 'Purple', 'Pink', 'Pink', 'Purple', 'Purple', 'Purple', 'Purple']"
225,4,18,0,116,72,"['Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green']"
19,9,17,209,236,214,"['Gray', 'Green', 'Green', 'Green', 'Turquoise', 'Green', 'Green', 'Blue', 'Turquoise', 'Green', 'Blue', 'Turquoise', 'Blue', 'Blue', 'Turquoise', 'Green', 'Green', 'Green']"
238,4,31,76,90,177,"['Purple', 'Blue', 'Blue', 'Blue', 'Purple', 'Purple', 'Blue', 'Blue', 'Blue', 'Blue', 'Purple', 'Blue', 'Blue', 'Blue', 'Blue', 'Purple', 'Blue', 'Blue', 'Blue', 'Blue']"
201,5,35,162,101,166,"['Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple']"
324,2,35,70,37,74,"['Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Black', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple']"
286,3,38,130,33,88,"['Purple', 'Pink', 'Purple', 'Purple', 'Pink', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Pink', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple']"
219,4,12,102,100,18,"['Green', 'Beige', 'Green', 'Green', 'Green', 'Green', 'Green', 'Brown', 'Gray', 'Green', 'Green', 'Green', 'Green', 'Green', 'Beige', 'Green', 'Brown', 'Green']"
294,2,5,76,40,29,"['Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Black', 'Brown', 'Brown', 'Purple', 'Brown', 'Brown', 'Brown', 'Brown']"
304,2,15,34,55,26,"['Green', 'Green', 'Green', 'Black', 'Green', 'Green', 'Green', 'Green', 'Black', 'Black', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Black']"
262,3,14,64,77,37,"['Brown', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Black', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Gray']"
215,4,8,127,90,33,"['Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown']"
258,3,10,85,71,30,"['Brown', 'Brown', 'Brown', 'Brown', 'Green', 'Brown', 'Brown', 'Brown', 'Green', 'Brown', 'Brown', 'Green', 'Brown', 'Beige', 'Brown', 'Orange', 'Brown', 'Brown', 'Green']"
20,9,18,207,237,219,"['Green', 'Green', 'Green', 'Turquoise', 'Green', 'Green', 'Blue', 'Green', 'Green', 'Green', 'Green', 'Turquoise', 'Green', 'Blue', 'Blue', 'Blue', 'Green', 'Green', 'Green']"
239,4,32,102,86,160,"['Purple', 'Blue', 'Purple', 'Blue', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Blue', 'Purple']"
272,3,24,0,83,96,"['Blue', 'Turquoise', 'Blue', 'Blue', 'Blue', 'Green', 'Blue', 'Turquoise', 'Black', 'Green', 'Turquoise', 'Blue', 'Blue', 'Blue', 'Turquoise', 'Blue', 'Green', 'Turquoise', 'Blue']"
116,7,32,175,171,215,"['Purple', 'Purple', 'Gray', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Gray', 'Purple', 'Gray', 'Blue', 'Blue', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Blue']"
128,6,3,236,112,89,"['Pink', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Pink', 'Red', 'Orange', 'Pink', 'Brown', 'Orange', 'Pink', 'Orange', 'Orange', 'Orange', 'Orange']"
199,5,33,140,109,181,"['Purple', 'Purple', 'Turquoise', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple']"
96,7,12,185,181,0,"['Yellow', 'Beige', 'Yellow', 'Green', 'Yellow', 'Green', 'Green', 'Green', 'Gold', 'Yellow', 'Green', 'Gold', 'Green', 'Green', 'Green', 'Yellow', 'Green', 'Gold', 'Green']"
118,7,34,190,167,207,"['Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Pink', 'Turquoise']"
65,8,22,154,214,204,"['Turquoise', 'Turquoise', 'Beige', 'Turquoise', 'Blue', 'Blue', 'Blue', 'Green', 'Green', 'Turquoise', 'Blue', 'Blue', 'Blue', 'Turquoise', 'Turquoise', 'Green', 'Turquoise', 'Turquoise']"
305,2,16,28,55,32,"['Brown', 'Green', 'Green', 'Gray', 'Green', 'Green', 'Black', 'Gray', 'Green', 'Black', 'Black', 'Green', 'Gray', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green']"
72,8,29,164,207,245,"['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Turquoise', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue']"
228,4,21,0,114,100,"['Green', 'Green', 'Green', 'Green', 'Green', 'Turquoise', 'Green', 'Turquoise', 'Green', 'Green', 'Turquoise', 'Green', 'Green', 'Blue', 'Turquoise', 'Green', 'Green', 'Green', 'Green']"
130,6,5,240,112,0,"['Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange']"
5,9,3,244,226,221,"['Beige', 'Pink', 'Pink', 'Silver', 'Pink', 'Pink', 'Pink', 'Beige', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Beige', 'Brown', 'Pink', 'Orange', 'Pink', 'Silver']"
296,2,7,71,43,18,"['Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Black', 'Green', 'Brown', 'Black', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown']"
326,2,37,87,24,72,"['Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple']"
141,6,16,50,171,53,"['Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Brown', 'Green', 'Green', 'Green']"
31,9,29,221,231,240,"['Silver', 'Blue', 'Blue', 'Blue', 'Silver', 'Gray', 'Gray', 'Silver', 'Gray', 'Silver', 'Gray', 'Blue', 'Blue', 'Blue', 'Silver', 'Silver', 'Gray', 'Silver', 'Blue']"
17,9,15,219,235,204,"['Beige', 'Green', 'Beige', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Beige', 'Green', 'Blue', 'Blue', 'Silver', 'Green', 'Green', 'Silver', 'Green']"
148,6,23,0,167,167,"['Turquoise', 'Blue', 'Turquoise', 'Turquoise', 'Turquoise', 'Turquoise', 'Turquoise', 'Blue', 'Green', 'Turquoise', 'Turquoise', 'Blue', 'Blue', 'Green', 'Turquoise', 'Turquoise', 'Turquoise', 'Turquoise', 'Turquoise']"
124,7,40,236,153,162,"['Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink']"
205,5,39,212,70,123,"['Pink', 'Pink', 'Pink', 'Purple', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Red', 'Purple']"
1,10,0,243,243,243,"['Silver', 'Gray', 'Beige', 'Silver', 'Silver', 'Silver', 'Gray', 'Gray', 'Gray', 'Gray', 'Silver', 'Silver', 'Silver', 'Gray', 'Silver', 'Silver', 'Gray', 'Silver', 'Gray']"
21,9,19,205,237,222,"['Turquoise', 'Blue', 'Green', 'Green', 'Blue', 'Blue', 'Green', 'Blue', 'Blue', 'Turquoise', 'Turquoise', 'Gray', 'Turquoise', 'Blue', 'Green', 'Blue', 'Green', 'Green', 'Green']"
273,3,25,0,82,101,"['Gray', 'Turquoise', 'Gray', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Turquoise', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Turquoise', 'Blue', 'Blue']"
77,8,34,211,197,223,"['Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Beige', 'Purple', 'Gray', 'Purple', 'Purple', 'Purple', 'Silver', 'Purple', 'Silver', 'Purple', 'Purple']"
23,9,21,204,237,227,"['Blue', 'Gray', 'Turquoise', 'Blue', 'Green', 'Blue', 'Blue', 'Green', 'Green', 'Turquoise', 'Turquoise', 'Blue', 'Green', 'Blue', 'Blue', 'Blue', 'Green', 'Silver']"
135,6,10,176,147,0,"['Yellow', 'Brown', 'Beige', 'Gold', 'Brown', 'Brown', 'Gold', 'Green', 'Gold', 'Gold', 'Gold', 'Gold', 'Gold', 'Beige', 'Green', 'Gold', 'Brown', 'Green', 'Green']"
194,5,28,0,132,188,"['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue']"
102,7,18,88,195,148,"['Turquoise', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Turquoise', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Turquoise', 'Green', 'Green', 'Green']"
283,3,35,111,45,117,"['Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple']"
32,9,30,223,230,240,"['Silver', 'Blue', 'Purple', 'Silver', 'Blue', 'Gray', 'Gray', 'Purple', 'Gray', 'Silver', 'Gray', 'Blue', 'Blue', 'Blue', 'Silver', 'Blue', 'Gray', 'Gray', 'Gray', 'Silver']"
108,7,24,100,189,195,"['Turquoise', 'Turquoise', 'Turquoise', 'Turquoise', 'Red', 'Turquoise', 'Blue', 'Turquoise', 'Blue', 'Blue', 'Turquoise', 'Blue', 'Blue', 'Blue', 'Turquoise', 'Turquoise', 'Turquoise', 'Blue', 'Turquoise', 'Blue']"
10,9,8,243,228,202,"['Beige', 'Pink', 'Beige', 'Beige', 'Yellow', 'Beige', 'Beige', 'Beige', 'Pink', 'Beige', 'Pink', 'Pink', 'Pink', 'Gray', 'Gold', 'Gold', 'Beige', 'Gold', 'Pink']"
213,4,6,145,81,27,"['Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown']"
97,7,13,170,185,0,"['Green', 'Green', 'Gold', 'Gold', 'Yellow', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green']"
156,6,31,135,146,203,"['Purple', 'Purple', 'Blue', 'Blue', 'Purple', 'Blue', 'Blue', 'Purple', 'Blue', 'Purple', 'Blue', 'Blue', 'Blue', 'Blue', 'Green', 'Blue', 'Blue', 'Blue', 'Blue']"
95,7,11,196,177,0,"['Yellow', 'Gold', 'Yellow', 'Yellow', 'Gold', 'Yellow', 'Brown', 'Gold', 'Yellow', 'Yellow', 'Gold', 'Yellow', 'Gold', 'Beige', 'Green', 'Gold', 'Green', 'Yellow']"
33,9,31,227,229,240,"['Silver', 'Silver', 'Silver', 'Blue', 'Silver', 'Silver', 'Blue', 'Silver', 'Gray', 'Gray', 'Gray', 'Silver', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Gray', 'Silver']"
235,4,28,0,106,162,"['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue']"
99,7,15,129,193,71,"['Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green']"
81,8,38,245,187,205,"['Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink']"
173,5,7,174,108,0,"['Brown', 'Brown', 'Gold', 'Brown', 'Brown', 'Orange', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Gold', 'Gold', 'Yellow', 'Brown', 'Brown', 'Gold', 'Brown', 'Brown', 'Brown']"
137,6,12,157,154,0,"['Gold', 'Yellow', 'Green', 'Green', 'Green', 'Green', 'Gold', 'Gold', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Yellow', 'Green', 'Green', 'Gold', 'Green', 'Green']"
241,4,34,126,78,148,"['Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple']"
98,7,14,151,190,0,"['Green', 'Green', 'Brown', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green']"
129,6,4,244,108,47,"['Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Pink', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange']"
103,7,19,79,195,156,"['Turquoise', 'Turquoise', 'Green', 'Turquoise', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Turquoise', 'Turquoise', 'Green', 'Green', 'Green', 'Turquoise', 'Turquoise', 'Green', 'Green']"
190,5,24,0,139,152,"['Blue', 'Turquoise', 'Turquoise', 'Blue', 'Blue', 'Turquoise', 'Turquoise', 'Blue', 'Blue', 'Turquoise', 'Blue', 'Blue', 'Blue', 'Turquoise', 'Blue', 'Turquoise', 'Turquoise', 'Black', 'Blue', 'Turquoise']"
120,7,36,217,157,201,"['Pink', 'Pink', 'Pink', 'Pink', 'Purple', 'Pink', 'Pink', 'Purple', 'Pink', 'Purple', 'Purple', 'Pink', 'Pink', 'Purple', 'Pink', 'Purple', 'Purple', 'Pink', 'Purple', 'Pink']"
157,6,32,149,142,200,"['Purple', 'Purple', 'Purple', 'Blue', 'Purple', 'Purple', 'Purple', 'Purple', 'Gray', 'Purple', 'Purple', 'Purple', 'Purple', 'Blue', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple']"
42,9,40,241,226,227,"['Pink', 'Pink', 'Pink', 'Silver', 'Gray', 'Gray', 'Pink', 'Pink', 'Pink', 'Pink', 'Pink', 'Purple', 'Pink', 'Beige', 'Beige', 'Silver', 'Pink', 'Pink', 'Pink']"
188,5,22,0,140,134,"['Green', 'Green', 'Turquoise', 'Turquoise', 'Turquoise', 'Green', 'Blue', 'Blue', 'Turquoise', 'Turquoise', 'Turquoise', 'Green', 'Turquoise', 'Green', 'Turquoise', 'Turquoise', 'Turquoise', 'Turquoise']"
56,8,13,197,213,0,"['Yellow', 'Green', 'Yellow', 'Green', 'Green', 'Green', 'Green', 'Green', 'Blue', 'Green', 'Green', 'Green', 'Green', 'Gold', 'Green', 'Green', 'Green', 'Yellow', 'Green']"
12,9,10,249,230,142,"['Yellow', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Beige', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Beige', 'Beige', 'Beige', 'Beige', 'Beige', 'Yellow', 'Yellow', 'Yellow', 'Yellow']"
88,7,4,251,149,109,"['Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Pink', 'Orange', 'Pink', 'Orange', 'Orange', 'Orange', 'Orange', 'Pink', 'Pink', 'Orange', 'Orange', 'Orange', 'Orange']"
322,2,33,67,35,91,"['Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Blue', 'Purple', 'Purple', 'Black', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple']"
192,5,26,0,135,168,"['Blue', 'Turquoise', 'Turquoise', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Turquoise', 'Green']"
139,6,14,127,161,0,"['Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Blue', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Yellow', 'Green', 'Green', 'Green']"
113,7,29,125,181,231,"['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Beige', 'Blue']"
287,3,39,134,30,78,"['Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Red', 'Red', 'Purple', 'Purple']"
172,5,6,187,100,0,"['Brown', 'Gold', 'Orange', 'Brown', 'Orange', 'Orange', 'Brown', 'Brown', 'Gold', 'Brown', 'Brown', 'Orange', 'Orange', 'Brown', 'Brown', 'Orange', 'Orange', 'Brown', 'Gold']"
222,4,15,58,110,20,"['Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green']"
66,8,23,154,213,209,"['Blue', 'Blue', 'Green', 'Turquoise', 'Turquoise', 'Turquoise', 'Turquoise', 'Turquoise', 'Green', 'Blue', 'Turquoise', 'Blue', 'Blue', 'Blue', 'Turquoise', 'Turquoise', 'Blue', 'Turquoise', 'Blue', 'Blue']"
290,2,1,96,17,46,"['Purple', 'Red', 'Pink', 'Purple', 'Purple', 'Red', 'Brown', 'Purple', 'Brown', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Red', 'Red', 'Purple', 'Red', 'Brown']"
60,8,17,127,222,156,"['Green', 'Green', 'Green', 'Turquoise', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Green', 'Turquoise', 'Green', 'Turquoise', 'Turquoise', 'Green', 'Green', 'Green', 'Green', 'Green']"
89,7,5,247,152,95,"['Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Pink', 'Orange', 'Orange', 'Beige', 'Pink', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange']"
34,9,32,229,228,239,"['Silver', 'Purple', 'Silver', 'Gray', 'Gray', 'Gray', 'Gray', 'Silver', 'Gray', 'Gray', 'Silver', 'Blue', 'Silver', 'Gray', 'Purple', 'Purple', 'Purple', 'Silver', 'Silver']"
52,8,9,254,194,0,"['Yellow', 'Silver', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Orange', 'Yellow', 'Gold', 'Yellow', 'Gold', 'Yellow', 'Gold', 'Yellow']"
259,3,11,80,73,29,"['Green', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Green', 'Green', 'Brown', 'Green', 'Green', 'Green', 'Green', 'Gray', 'Green', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown']"
90,7,6,255,149,0,"['Orange', 'Orange', 'Orange', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Yellow', 'Orange', 'Orange', 'Orange', 'Orange', 'Brown', 'Gold', 'Brown', 'Orange']"
68,8,25,155,212,219,"['Blue', 'Blue', 'Turquoise', 'Turquoise', 'Turquoise', 'Turquoise', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Turquoise', 'Turquoise', 'Turquoise', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue']"
325,2,36,74,35,71,"['Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Black', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Purple', 'Red', 'Purple', 'Purple']"
250,3,2,139,29,43,"['Red', 'Red', 'Brown', 'Red', 'Pink', 'Red', 'Red', 'Red', 'Purple', 'Red', 'Red', 'Red', 'Red', 'Brown', 'Pink', 'Pink', 'Brown', 'Red', 'Red']"
114,7,30,140,178,232,"['Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue', 'Blue']"
214,4,7,139,85,14,"['Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Brown', 'Gold']"
299,2,10,56,49,32,"['Brown', 'Gray', 'Black', 'Black', 'Black', 'Black', 'Black', 'Gray', 'Brown', 'Black', 'Brown', 'Gray', 'Brown', 'Black', 'Gray', 'Brown', 'Brown', 'Black']"
175,5,9,154,118,14,"['Yellow', 'Brown', 'Brown', 'Brown', 'Brown', 'Green', 'Gold', 'Brown', 'Black', 'Brown', 'Brown', 'Gold', 'Gold', 'Green', 'Gold', 'Brown', 'Gold', 'Brown', 'Green']"
50,8,7,254,190,114,"['Orange', 'Yellow', 'Orange', 'Orange', 'Beige', 'Orange', 'Orange', 'Orange', 'Pink', 'Orange', 'Gold', 'Orange', 'Brown', 'Beige', 'Beige', 'Orange', 'Beige', 'Beige', 'Beige', 'Orange']"
