"id","f0_1","chord_1","f0_2","chord_2","synth","parametrization","shepardize","target","type","idx_1","idx_2"
2398,67.25,"[]",72.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,51
2399,67.25,"[]",72.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,52
2400,67.25,"[]",73,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,53
2401,67.25,"[]",73.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,54
2402,67.25,"[]",73.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,55
2403,67.25,"[]",73.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,56
2404,67.25,"[]",74,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,57
2405,67.25,"[]",74.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,58
2406,67.25,"[]",74.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,59
2407,67.25,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,60
2408,67.25,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,61
2409,67.25,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,62
2410,67.25,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,63
2411,67.25,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,64
2412,67.25,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,65
2413,67.25,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,66
2414,67.25,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,67
2415,67.25,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,68
2416,67.25,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,69
2417,67.25,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,70
2418,67.25,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,71
2419,67.25,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,72
2420,67.25,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,73
2421,67.25,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,74
2422,67.25,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,75
2423,67.25,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,76
2424,67.25,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,77
2425,67.25,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,78
2426,67.25,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,79
2427,67.25,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,80
2428,67.25,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,81
2429,67.25,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,82
2430,67.25,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,83
2431,67.25,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,84
2432,67.25,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,85
2433,67.25,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,86
2434,67.25,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,87
2435,67.25,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,88
2436,67.25,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,89
2437,67.25,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,90
2438,67.25,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,91
2439,67.25,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,92
2440,67.25,"[]",83,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,93
2441,67.25,"[]",83.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,94
2442,67.25,"[]",83.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,95
2443,67.25,"[]",83.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,96
2444,67.25,"[]",84,"[]","harmonic","cumulative",FALSE,"similar","similarity",30,97
2445,67.5,"[]",67.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,32
2446,67.5,"[]",68,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,33
2447,67.5,"[]",68.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,34
2448,67.5,"[]",68.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,35
2449,67.5,"[]",68.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,36
2450,67.5,"[]",69,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,37
2451,67.5,"[]",69.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,38
2452,67.5,"[]",69.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,39
2453,67.5,"[]",69.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,40
2454,67.5,"[]",70,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,41
2455,67.5,"[]",70.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,42
2456,67.5,"[]",70.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,43
2457,67.5,"[]",70.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,44
2458,67.5,"[]",71,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,45
2459,67.5,"[]",71.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,46
2460,67.5,"[]",71.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,47
2461,67.5,"[]",71.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,48
2462,67.5,"[]",72,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,49
2463,67.5,"[]",72.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,50
2464,67.5,"[]",72.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,51
2465,67.5,"[]",72.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,52
2466,67.5,"[]",73,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,53
2467,67.5,"[]",73.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,54
2468,67.5,"[]",73.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,55
2469,67.5,"[]",73.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,56
2470,67.5,"[]",74,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,57
2471,67.5,"[]",74.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,58
2472,67.5,"[]",74.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,59
2473,67.5,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,60
2474,67.5,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,61
2475,67.5,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,62
2476,67.5,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,63
2477,67.5,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,64
2478,67.5,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,65
2479,67.5,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,66
2480,67.5,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,67
2481,67.5,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,68
2482,67.5,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,69
2483,67.5,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,70
2484,67.5,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,71
2485,67.5,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,72
2486,67.5,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,73
2487,67.5,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,74
2488,67.5,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,75
2489,67.5,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,76
2490,67.5,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,77
2491,67.5,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,78
2492,67.5,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,79
2493,67.5,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,80
2494,67.5,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,81
2495,67.5,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,82
2496,67.5,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,83
2497,67.5,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,84
2498,67.5,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,85
2499,67.5,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,86
2500,67.5,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,87
2501,67.5,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,88
2502,67.5,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,89
2503,67.5,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,90
2504,67.5,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,91
2505,67.5,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,92
2506,67.5,"[]",83,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,93
2507,67.5,"[]",83.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,94
2508,67.5,"[]",83.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,95
2509,67.5,"[]",83.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,96
2510,67.5,"[]",84,"[]","harmonic","cumulative",FALSE,"similar","similarity",31,97
2511,67.75,"[]",68,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,33
2512,67.75,"[]",68.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,34
2513,67.75,"[]",68.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,35
2514,67.75,"[]",68.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,36
2515,67.75,"[]",69,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,37
2516,67.75,"[]",69.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,38
2517,67.75,"[]",69.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,39
2518,67.75,"[]",69.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,40
2519,67.75,"[]",70,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,41
2520,67.75,"[]",70.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,42
2521,67.75,"[]",70.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,43
2522,67.75,"[]",70.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,44
2523,67.75,"[]",71,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,45
2524,67.75,"[]",71.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,46
2525,67.75,"[]",71.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,47
2526,67.75,"[]",71.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,48
2527,67.75,"[]",72,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,49
2528,67.75,"[]",72.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,50
2529,67.75,"[]",72.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,51
2530,67.75,"[]",72.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,52
2531,67.75,"[]",73,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,53
2532,67.75,"[]",73.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,54
2533,67.75,"[]",73.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,55
2534,67.75,"[]",73.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,56
2535,67.75,"[]",74,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,57
2536,67.75,"[]",74.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,58
2537,67.75,"[]",74.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,59
2538,67.75,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,60
2539,67.75,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,61
2540,67.75,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,62
2541,67.75,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,63
2542,67.75,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,64
2543,67.75,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,65
2544,67.75,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,66
2545,67.75,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,67
2546,67.75,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,68
2547,67.75,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,69
2548,67.75,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,70
2549,67.75,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,71
2550,67.75,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,72
2551,67.75,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,73
2552,67.75,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,74
2553,67.75,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,75
2554,67.75,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,76
2555,67.75,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,77
2556,67.75,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,78
2557,67.75,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,79
2558,67.75,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,80
2559,67.75,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,81
2560,67.75,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,82
2561,67.75,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,83
2562,67.75,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,84
2563,67.75,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,85
2564,67.75,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,86
2565,67.75,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,87
2566,67.75,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,88
2567,67.75,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,89
2568,67.75,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,90
2569,67.75,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,91
2570,67.75,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,92
2571,67.75,"[]",83,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,93
2572,67.75,"[]",83.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,94
2573,67.75,"[]",83.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,95
2574,67.75,"[]",83.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,96
2575,67.75,"[]",84,"[]","harmonic","cumulative",FALSE,"similar","similarity",32,97
2576,68,"[]",68.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,34
2577,68,"[]",68.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,35
2578,68,"[]",68.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,36
2579,68,"[]",69,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,37
2580,68,"[]",69.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,38
2581,68,"[]",69.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,39
2582,68,"[]",69.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,40
2583,68,"[]",70,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,41
2584,68,"[]",70.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,42
2585,68,"[]",70.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,43
2586,68,"[]",70.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,44
2587,68,"[]",71,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,45
2588,68,"[]",71.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,46
2589,68,"[]",71.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,47
2590,68,"[]",71.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,48
2591,68,"[]",72,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,49
2592,68,"[]",72.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,50
2593,68,"[]",72.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,51
2594,68,"[]",72.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,52
2595,68,"[]",73,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,53
2596,68,"[]",73.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,54
2597,68,"[]",73.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,55
2598,68,"[]",73.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,56
2599,68,"[]",74,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,57
2600,68,"[]",74.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,58
2601,68,"[]",74.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,59
2602,68,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,60
2603,68,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,61
2604,68,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,62
2605,68,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,63
2606,68,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,64
2607,68,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,65
2608,68,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,66
2609,68,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,67
2610,68,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,68
2611,68,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,69
2612,68,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,70
2613,68,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,71
2614,68,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,72
2615,68,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,73
2616,68,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,74
2617,68,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,75
2618,68,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,76
2619,68,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,77
2620,68,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,78
2621,68,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,79
2622,68,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,80
2623,68,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,81
2624,68,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,82
2625,68,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,83
2626,68,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,84
2627,68,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,85
2628,68,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,86
2629,68,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,87
2630,68,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,88
2631,68,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,89
2632,68,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,90
2633,68,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,91
2634,68,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,92
2635,68,"[]",83,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,93
2636,68,"[]",83.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,94
2637,68,"[]",83.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,95
2638,68,"[]",83.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,96
2639,68,"[]",84,"[]","harmonic","cumulative",FALSE,"similar","similarity",33,97
2640,68.25,"[]",68.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,35
2641,68.25,"[]",68.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,36
2642,68.25,"[]",69,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,37
2643,68.25,"[]",69.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,38
2644,68.25,"[]",69.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,39
2645,68.25,"[]",69.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,40
2646,68.25,"[]",70,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,41
2647,68.25,"[]",70.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,42
2648,68.25,"[]",70.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,43
2649,68.25,"[]",70.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,44
2650,68.25,"[]",71,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,45
2651,68.25,"[]",71.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,46
2652,68.25,"[]",71.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,47
2653,68.25,"[]",71.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,48
2654,68.25,"[]",72,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,49
2655,68.25,"[]",72.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,50
2656,68.25,"[]",72.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,51
2657,68.25,"[]",72.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,52
2658,68.25,"[]",73,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,53
2659,68.25,"[]",73.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,54
2660,68.25,"[]",73.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,55
2661,68.25,"[]",73.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,56
2662,68.25,"[]",74,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,57
2663,68.25,"[]",74.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,58
2664,68.25,"[]",74.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,59
2665,68.25,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,60
2666,68.25,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,61
2667,68.25,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,62
2668,68.25,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,63
2669,68.25,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,64
2670,68.25,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,65
2671,68.25,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,66
2672,68.25,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,67
2673,68.25,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,68
2674,68.25,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,69
2675,68.25,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,70
2676,68.25,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,71
2677,68.25,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,72
2678,68.25,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,73
2679,68.25,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,74
2680,68.25,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,75
2681,68.25,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,76
2682,68.25,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,77
2683,68.25,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,78
2684,68.25,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,79
2685,68.25,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,80
2686,68.25,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,81
2687,68.25,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,82
2688,68.25,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,83
2689,68.25,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,84
2690,68.25,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,85
2691,68.25,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,86
2692,68.25,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,87
2693,68.25,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,88
2694,68.25,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,89
2695,68.25,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,90
2696,68.25,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,91
2697,68.25,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,92
2698,68.25,"[]",83,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,93
2699,68.25,"[]",83.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,94
2700,68.25,"[]",83.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,95
2701,68.25,"[]",83.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,96
2702,68.25,"[]",84,"[]","harmonic","cumulative",FALSE,"similar","similarity",34,97
2703,68.5,"[]",68.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",35,36
2704,68.5,"[]",69,"[]","harmonic","cumulative",FALSE,"similar","similarity",35,37
2705,68.5,"[]",69.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",35,38
2706,68.5,"[]",69.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",35,39
